"","date","fondo","rentabilidad"
"575",2007-11-01,"Caribalico2","0"
"576",2007-11-01,"Crecer","8.7124049287607794E-2"
"577",2007-11-01,"JMMB-BDI","0"
"578",2007-11-01,"León3","0"
"579",2007-11-01,"Popular","8.4506499073803601E-2"
"580",2007-11-01,"Porvenir4","0"
"581",2007-11-01,"Reservas","8.291947412827616E-2"
"582",2007-11-01,"Romana","7.9880375825350569E-2"
"583",2007-11-01,"Siembra","8.5153305715531355E-2"
"584",2007-12-01,"Atlántico","0"
"585",2007-12-01,"Camino1","0"
"586",2007-12-01,"Caribalico2","0"
"587",2007-12-01,"Crecer","8.6807361915582207E-2"
"588",2007-12-01,"JMMB-BDI","0"
"589",2007-12-01,"León3","0"
"590",2007-12-01,"Popular","8.4366844752335801E-2"
"591",2007-12-01,"Porvenir4","0"
"592",2007-12-01,"Reservas","8.2792931058556701E-2"
"593",2007-12-01,"Romana","7.9484293541368697E-2"
"594",2007-12-01,"Siembra","8.4953795519465705E-2"
"595",2008-01-01,"Atlántico","0"
"596",2008-01-01,"Camino1","0"
"597",2008-01-01,"Caribalico2","0"
"598",2008-01-01,"Crecer","8.6282989179596856E-2"
"599",2008-01-01,"JMMB-BDI","0"
"600",2008-01-01,"León3","0"
"601",2008-01-01,"Popular","8.364246932022068E-2"
"602",2008-01-01,"Porvenir4","0"
"603",2008-01-01,"Reservas","8.2205166200947519E-2"
"604",2008-01-01,"Romana","7.880394186130335E-2"
"605",2008-01-01,"Siembra","8.4138496881322133E-2"
"606",2008-02-01,"Atlántico","0"
"607",2008-02-01,"Camino1","0"
"608",2008-02-01,"Caribalico2","0"
"609",2008-02-01,"Crecer","8.6316517711398935E-2"
"610",2008-02-01,"JMMB-BDI","0"
"611",2008-02-01,"León3","0"
"612",2008-02-01,"Popular","8.3940918982995813E-2"
"613",2008-02-01,"Porvenir4","0"
"614",2008-02-01,"Reservas","8.1704448937700125E-2"
"615",2008-02-01,"Romana","7.8737443749941738E-2"
"616",2008-02-01,"Siembra","8.4393928982313238E-2"
"617",2008-03-01,"Atlántico","0"
"618",2008-03-01,"Camino1","0"
"619",2008-03-01,"Caribalico2","0"
"620",2008-03-01,"Crecer","8.48929769598879E-2"
"621",2008-03-01,"JMMB-BDI","0"
"622",2008-03-01,"León3","0"
"623",2008-03-01,"Popular","8.4449076883177807E-2"
"624",2008-03-01,"Porvenir4","0"
"625",2008-03-01,"Reservas","8.2210504008082899E-2"
"626",2008-03-01,"Romana","7.9306545394167705E-2"
"627",2008-03-01,"Siembra","8.4652201138184294E-2"
"628",2008-04-01,"Atlántico","0"
"629",2008-04-01,"Camino1","0"
"630",2008-04-01,"Caribalico2","0"
"631",2008-04-01,"Crecer","8.5698619983389998E-2"
"632",2008-04-01,"JMMB-BDI","0"
"633",2008-04-01,"León3","0"
"634",2008-04-01,"Popular","8.5486404987881168E-2"
"635",2008-04-01,"Porvenir4","0"
"636",2008-04-01,"Reservas","8.2870258470521888E-2"
"637",2008-04-01,"Romana","8.0121269132642295E-2"
"638",2008-04-01,"Siembra","8.5336150913929418E-2"
"639",2008-05-01,"Atlántico","0"
"640",2008-05-01,"Camino1","0"
"641",2008-05-01,"Caribalico2","0"
"642",2008-05-01,"Crecer","8.5470316802154195E-2"
"643",2008-05-01,"JMMB-BDI","0"
"644",2008-05-01,"León3","0"
"645",2008-05-01,"Popular","8.5601711656881893E-2"
"646",2008-05-01,"Porvenir4","0"
"647",2008-05-01,"Reservas","8.4585926997070404E-2"
"648",2008-05-01,"Romana","7.9453963663087795E-2"
"649",2008-05-01,"Siembra","8.5660064085061494E-2"
"650",2008-06-01,"Atlántico","0"
"651",2008-06-01,"Camino1","0"
"652",2008-06-01,"Caribalico2","0"
"653",2008-06-01,"Crecer","8.6628932572076198E-2"
"654",2008-06-01,"JMMB-BDI","0"
"655",2008-06-01,"León3","0"
"656",2008-06-01,"Popular","8.7548065734859695E-2"
"657",2008-06-01,"Porvenir4","0"
"658",2008-06-01,"Reservas","8.5759275749480099E-2"
"659",2008-06-01,"Romana","7.9905291712295295E-2"
"660",2008-06-01,"Siembra","8.6407261353362394E-2"
"661",2008-07-01,"Atlántico","0"
"662",2008-07-01,"Camino1","0"
"663",2008-07-01,"Caribalico2","0"
"664",2008-07-01,"Crecer","8.9599999999999999E-2"
"665",2008-07-01,"JMMB-BDI","0"
"666",2008-07-01,"León3","0"
"667",2008-07-01,"Popular","9.1899999999999996E-2"
"668",2008-07-01,"Porvenir4","0"
"669",2008-07-01,"Reservas","9.0499999999999997E-2"
"670",2008-07-01,"Romana","8.4199999999999997E-2"
"671",2008-07-01,"Siembra","9.1300000000000006E-2"
"672",2008-08-01,"Atlántico","0"
"673",2008-08-01,"Camino1","0"
"674",2008-08-01,"Caribalico2","0"
"675",2008-08-01,"Crecer","9.2600000000000002E-2"
"676",2008-08-01,"JMMB-BDI","0"
"677",2008-08-01,"León3","0"
"678",2008-08-01,"Popular","9.6299999999999997E-2"
"679",2008-08-01,"Porvenir4","0"
"680",2008-08-01,"Reservas","9.3799999999999994E-2"
"681",2008-08-01,"Romana","8.6300000000000002E-2"
"682",2008-08-01,"Siembra","9.4899999999999998E-2"
"683",2008-09-01,"Atlántico","0"
"684",2008-09-01,"Camino1","0"
"685",2008-09-01,"Caribalico2","0"
"686",2008-09-01,"Crecer","9.8599999999999993E-2"
"687",2008-09-01,"JMMB-BDI","0"
"688",2008-09-01,"León3","0"
"689",2008-09-01,"Popular","0.1028"
"690",2008-09-01,"Porvenir4","0"
"691",2008-09-01,"Reservas","0.1013"
"692",2008-09-01,"Romana","9.5600000000000004E-2"
"693",2008-09-01,"Siembra","0.1009"
"694",2008-10-01,"Atlántico","0"
"695",2008-10-01,"Camino1","0"
"696",2008-10-01,"Caribalico2","0"
"697",2008-10-01,"Crecer","0.1036"
"698",2008-10-01,"JMMB-BDI","0"
"699",2008-10-01,"León3","0"
"700",2008-10-01,"Popular","0.10829999999999999"
"701",2008-10-01,"Porvenir4","0"
"702",2008-10-01,"Reservas","0.10639999999999999"
"703",2008-10-01,"Romana","0.10100000000000001"
"704",2008-10-01,"Siembra","0.1062"
"705",2008-11-01,"Atlántico","0"
"706",2008-11-01,"Camino1","0"
"707",2008-11-01,"Caribalico2","0"
"708",2008-11-01,"Crecer","0.10879999999999999"
"709",2008-11-01,"JMMB-BDI","0"
"710",2008-11-01,"León3","0"
"711",2008-11-01,"Popular","0.1148"
"712",2008-11-01,"Porvenir4","0"
"713",2008-11-01,"Reservas","0.1147"
"714",2008-11-01,"Romana","0.1032"
"715",2008-11-01,"Siembra","0.1139"
"716",2008-12-01,"Atlántico","0"
"717",2008-12-01,"Camino1","0"
"718",2008-12-01,"Caribalico2","0"
"719",2008-12-01,"Crecer","0.11624894376727468"
"720",2008-12-01,"JMMB-BDI","0"
"721",2008-12-01,"León3","0"
"722",2008-12-01,"Popular","0.12280725393518033"
"723",2008-12-01,"Porvenir4","0"
"724",2008-12-01,"Reservas","0.12243683374122183"
"725",2008-12-01,"Romana","0.10964297981235749"
"726",2008-12-01,"Siembra","0.12164469393616774"
"727",2009-01-01,"Atlántico","0"
"728",2009-01-01,"Camino1","0"
"729",2009-01-01,"Caribalico2","0"
"730",2009-01-01,"Crecer","0.1226"
"731",2009-01-01,"JMMB-BDI","0"
"732",2009-01-01,"León3","0"
"733",2009-01-01,"Popular","0.1293"
"734",2009-01-01,"Porvenir4","0"
"735",2009-01-01,"Reservas","0.13"
"736",2009-01-01,"Romana","0.1164"
"737",2009-01-01,"Siembra","0.1288"
"738",2009-02-01,"Atlántico","0"
"739",2009-02-01,"Camino1","0"
"740",2009-02-01,"Caribalico2","0"
"741",2009-02-01,"Crecer","0.12809999999999999"
"742",2009-02-01,"JMMB-BDI","0"
"743",2009-02-01,"León3","0"
"744",2009-02-01,"Popular","0.13519999999999999"
"745",2009-02-01,"Porvenir4","0"
"746",2009-02-01,"Reservas","0.13639999999999999"
"747",2009-02-01,"Romana","0.12089999999999999"
"748",2009-02-01,"Siembra","0.13500000000000001"
"749",2009-03-01,"Atlántico","0"
"750",2009-03-01,"Camino1","0"
"751",2009-03-01,"Caribalico2","0"
"752",2009-03-01,"Crecer","0.13519999999999999"
"753",2009-03-01,"JMMB-BDI","0"
"754",2009-03-01,"León3","0"
"755",2009-03-01,"Popular","0.1421"
"756",2009-03-01,"Porvenir4","0"
"757",2009-03-01,"Reservas","0.1474"
"758",2009-03-01,"Romana","0.12790000000000001"
"759",2009-03-01,"Siembra","0.14349999999999999"
"760",2009-04-01,"Atlántico","0"
"761",2009-04-01,"Camino1","0"
"762",2009-04-01,"Caribalico2","0"
"763",2009-04-01,"Crecer","0.14080000000000001"
"764",2009-04-01,"JMMB-BDI","0"
"765",2009-04-01,"León3","0"
"766",2009-04-01,"Popular","0.1479"
"767",2009-04-01,"Porvenir4","0"
"768",2009-04-01,"Reservas","0.1535"
"769",2009-04-01,"Romana","0.1326"
"770",2009-04-01,"Siembra","0.14990000000000001"
"771",2009-05-01,"Atlántico","0"
"772",2009-05-01,"Camino1","0"
"773",2009-05-01,"Caribalico2","0"
"774",2009-05-01,"Crecer","0.1447"
"775",2009-05-01,"JMMB-BDI","0"
"776",2009-05-01,"León3","0"
"777",2009-05-01,"Popular","0.15110000000000001"
"778",2009-05-01,"Porvenir4","0"
"779",2009-05-01,"Reservas","0.15540000000000001"
"780",2009-05-01,"Romana","0.1361"
"781",2009-05-01,"Siembra","0.1535"
"782",2009-06-01,"Atlántico","0"
"783",2009-06-01,"Camino1","0"
"784",2009-06-01,"Caribalico2","0"
"785",2009-06-01,"Crecer","0.1489"
"786",2009-06-01,"JMMB-BDI","0"
"787",2009-06-01,"León3","0"
"788",2009-06-01,"Popular","0.1552"
"789",2009-06-01,"Porvenir4","0"
"790",2009-06-01,"Reservas","0.16009999999999999"
"791",2009-06-01,"Romana","0.1396"
"792",2009-06-01,"Siembra","0.1598"
"793",2009-07-01,"Atlántico","0"
"794",2009-07-01,"Camino1","0"
"795",2009-07-01,"Caribalico2","0"
"796",2009-07-01,"Crecer","0.1497"
"797",2009-07-01,"JMMB-BDI","0"
"798",2009-07-01,"León3","0"
"799",2009-07-01,"Popular","0.1542"
"800",2009-07-01,"Porvenir4","0"
"801",2009-07-01,"Reservas","0.15939999999999999"
"802",2009-07-01,"Romana","0.14050000000000001"
"803",2009-07-01,"Siembra","0.15870000000000001"
"804",2009-08-01,"Atlántico","0"
"805",2009-08-01,"Camino1","0"
"806",2009-08-01,"Caribalico2","0"
"807",2009-08-01,"Crecer","0.15079999999999999"
"808",2009-08-01,"JMMB-BDI","0"
"809",2009-08-01,"León3","0"
"810",2009-08-01,"Popular","0.15590000000000001"
"811",2009-08-01,"Porvenir4","0"
"812",2009-08-01,"Reservas","0.1603"
"813",2009-08-01,"Romana","0.14019999999999999"
"814",2009-08-01,"Siembra","0.159"
"815",2009-09-01,"Atlántico","0"
"816",2009-09-01,"Camino1","0"
"817",2009-09-01,"Caribalico2","0"
"818",2009-09-01,"Crecer","0.1487"
"819",2009-09-01,"JMMB-BDI","0"
"820",2009-09-01,"León3","0"
"821",2009-09-01,"Popular","0.15229999999999999"
"822",2009-09-01,"Porvenir4","0"
"823",2009-09-01,"Reservas","0.15840000000000001"
"824",2009-09-01,"Romana","0.13769999999999999"
"825",2009-09-01,"Siembra","0.15690000000000001"
"826",2009-10-01,"Atlántico","0"
"827",2009-10-01,"Camino1","0"
"828",2009-10-01,"Caribalico2","0"
"829",2009-10-01,"Crecer","0.1457"
"830",2009-10-01,"JMMB-BDI","0"
"831",2009-10-01,"León3","0"
"832",2009-10-01,"Popular","0.14860000000000001"
"833",2009-10-01,"Porvenir4","0"
"834",2009-10-01,"Reservas","0.15620000000000001"
"835",2009-10-01,"Romana","0.1346"
"836",2009-10-01,"Siembra","0.15290000000000001"
"837",2009-11-01,"Atlántico","0"
"838",2009-11-01,"Camino1","0"
"839",2009-11-01,"Caribalico2","0"
"840",2009-11-01,"Crecer","0.1431"
"841",2009-11-01,"JMMB-BDI","0"
"842",2009-11-01,"León3","0"
"843",2009-11-01,"Popular","0.14399999999999999"
"844",2009-11-01,"Porvenir4","0"
"845",2009-11-01,"Reservas","0.151"
"846",2009-11-01,"Romana","0.13400000000000001"
"847",2009-11-01,"Siembra","0.14779999999999999"
"848",2009-12-01,"Atlántico","0"
"849",2009-12-01,"Camino1","0"
"850",2009-12-01,"Caribalico2","0"
"851",2009-12-01,"Crecer","0.13969999999999999"
"852",2009-12-01,"JMMB-BDI","0"
"853",2009-12-01,"León3","0"
"854",2009-12-01,"Popular","0.13769999999999999"
"855",2009-12-01,"Porvenir4","0"
"856",2009-12-01,"Reservas","0.14599999999999999"
"857",2009-12-01,"Romana","0.1295"
"858",2009-12-01,"Siembra","0.14219999999999999"
"859",2010-01-01,"Atlántico","0"
"860",2010-01-01,"Camino1","0"
"861",2010-01-01,"Caribalico2","0"
"862",2010-01-01,"Crecer","0.13389999999999999"
"863",2010-01-01,"JMMB-BDI","0"
"864",2010-01-01,"León3","0"
"865",2010-01-01,"Popular","0.13159999999999999"
"866",2010-01-01,"Porvenir4","0"
"867",2010-01-01,"Reservas","0.14000000000000001"
"868",2010-01-01,"Romana","0.1232"
"869",2010-01-01,"Siembra","0.13619999999999999"
"870",2010-02-01,"Atlántico","0"
"871",2010-02-01,"Camino1","0"
"872",2010-02-01,"Caribalico2","0"
"873",2010-02-01,"Crecer","0.12909999999999999"
"874",2010-02-01,"JMMB-BDI","0"
"875",2010-02-01,"León3","0"
"876",2010-02-01,"Popular","0.12620000000000001"
"877",2010-02-01,"Porvenir4","0"
"878",2010-02-01,"Reservas","0.13589999999999999"
"879",2010-02-01,"Romana","0.11940000000000001"
"880",2010-02-01,"Siembra","0.13109999999999999"
"881",2010-03-01,"Atlántico","0"
"882",2010-03-01,"Camino1","0"
"883",2010-03-01,"Caribalico2","0"
"884",2010-03-01,"Crecer","0.12330000000000001"
"885",2010-03-01,"JMMB-BDI","0"
"886",2010-03-01,"León3","0"
"887",2010-03-01,"Popular","0.12180000000000001"
"888",2010-03-01,"Porvenir4","0"
"889",2010-03-01,"Reservas","0.1273"
"890",2010-03-01,"Romana","0.1142"
"891",2010-03-01,"Siembra","0.12770000000000001"
"892",2010-04-01,"Atlántico","0"
"893",2010-04-01,"Camino1","0"
"894",2010-04-01,"Caribalico2","0"
"895",2010-04-01,"Crecer","0.11849999999999999"
"896",2010-04-01,"JMMB-BDI","0"
"897",2010-04-01,"León3","0"
"898",2010-04-01,"Popular","0.11899999999999999"
"899",2010-04-01,"Porvenir4","0"
"900",2010-04-01,"Reservas","0.1239"
"901",2010-04-01,"Romana","0.1091"
"902",2010-04-01,"Siembra","0.1245"
"903",2010-05-01,"Atlántico","0"
"904",2010-05-01,"Camino1","0"
"905",2010-05-01,"Caribalico2","0"
"906",2010-05-01,"Crecer","0.1157"
"907",2010-05-01,"JMMB-BDI","0"
"908",2010-05-01,"León3","0"
"909",2010-05-01,"Popular","0.1169"
"910",2010-05-01,"Porvenir4","0"
"911",2010-05-01,"Reservas","0.1235"
"912",2010-05-01,"Romana","0.1084"
"913",2010-05-01,"Siembra","0.12239999999999999"
"914",2010-06-01,"Atlántico","0"
"915",2010-06-01,"Camino1","0"
"916",2010-06-01,"Caribalico2","0"
"917",2010-06-01,"Crecer","0.1148"
"918",2010-06-01,"JMMB-BDI","0"
"919",2010-06-01,"León3","0"
"920",2010-06-01,"Popular","0.11459999999999999"
"921",2010-06-01,"Porvenir4","0"
"922",2010-06-01,"Reservas","0.1203"
"923",2010-06-01,"Romana","0.10730000000000001"
"924",2010-06-01,"Siembra","0.1177"
"925",2010-07-01,"Atlántico","0"
"926",2010-07-01,"Camino1","0"
"927",2010-07-01,"Caribalico2","0"
"928",2010-07-01,"Crecer","0.1114"
"929",2010-07-01,"JMMB-BDI","0"
"930",2010-07-01,"León3","0"
"931",2010-07-01,"Popular","0.112"
"932",2010-07-01,"Porvenir4","0"
"933",2010-07-01,"Reservas","0.1179"
"934",2010-07-01,"Romana","0.1018"
"935",2010-07-01,"Siembra","0.1149"
"936",2010-08-01,"Atlántico","0"
"937",2010-08-01,"Camino1","0"
"938",2010-08-01,"Caribalico2","0"
"939",2010-08-01,"Crecer","0.109"
"940",2010-08-01,"JMMB-BDI","0"
"941",2010-08-01,"León3","0"
"942",2010-08-01,"Popular","0.1077"
"943",2010-08-01,"Porvenir4","0"
"944",2010-08-01,"Reservas","0.11600000000000001"
"945",2010-08-01,"Romana","0.1008"
"946",2010-08-01,"Siembra","0.11310000000000001"
"947",2010-09-01,"Atlántico","0"
"948",2010-09-01,"Camino1","0"
"949",2010-09-01,"Caribalico2","0"
"950",2010-09-01,"Crecer","0.107"
"951",2010-09-01,"JMMB-BDI","0"
"952",2010-09-01,"León3","0"
"953",2010-09-01,"Popular","0.10639999999999999"
"954",2010-09-01,"Porvenir4","0"
"955",2010-09-01,"Reservas","0.1142"
"956",2010-09-01,"Romana","0.10349999999999999"
"957",2010-09-01,"Siembra","0.1123"
"958",2010-10-01,"Atlántico","0"
"959",2010-10-01,"Camino1","0"
"960",2010-10-01,"Caribalico2","0"
"961",2010-10-01,"Crecer","0.10512720595503"
"962",2010-10-01,"JMMB-BDI","0"
"963",2010-10-01,"León3","0"
"964",2010-10-01,"Popular","0.104905553418699"
"965",2010-10-01,"Porvenir4","0"
"966",2010-10-01,"Reservas","0.112625737130205"
"967",2010-10-01,"Romana","0.102981052716432"
"968",2010-10-01,"Siembra","0.111539299787936"
"969",2010-11-01,"Atlántico","0"
"970",2010-11-01,"Camino1","0"
"971",2010-11-01,"Caribalico2","0"
"972",2010-11-01,"Crecer","0.104972794720501"
"973",2010-11-01,"JMMB-BDI","0"
"974",2010-11-01,"León3","0"
"975",2010-11-01,"Popular","0.107054206204939"
"976",2010-11-01,"Porvenir4","0"
"977",2010-11-01,"Reservas","0.11241999885538299"
"978",2010-11-01,"Romana","0.10281511153462"
"979",2010-11-01,"Siembra","0.111455473723691"
"980",2010-12-01,"Atlántico","0"
"981",2010-12-01,"Camino1","0"
"982",2010-12-01,"Caribalico2","0"
"983",2010-12-01,"Crecer","0.10524461800772"
"984",2010-12-01,"JMMB-BDI","0"
"985",2010-12-01,"León3","0"
"986",2010-12-01,"Popular","0.107229431624965"
"987",2010-12-01,"Porvenir4","0"
"988",2010-12-01,"Reservas","0.112136366612914"
"989",2010-12-01,"Romana","0.102772157998287"
"990",2010-12-01,"Siembra","0.11141154575163"
"991",2011-01-01,"Atlántico","0"
"992",2011-01-01,"Camino1","0"
"993",2011-01-01,"Caribalico2","0"
"994",2011-01-01,"Crecer","0.105935767144356"
"995",2011-01-01,"JMMB-BDI","0"
"996",2011-01-01,"León3","0"
"997",2011-01-01,"Popular","0.10841966221622799"
"998",2011-01-01,"Porvenir4","0"
"999",2011-01-01,"Reservas","0.112783574220222"
"1000",2011-01-01,"Romana","0.103642862466957"
"1001",2011-01-01,"Siembra","0.112398254699664"
"1002",2011-02-01,"Atlántico","0"
"1003",2011-02-01,"Camino1","0"
"1004",2011-02-01,"Caribalico2","0"
"1005",2011-02-01,"Crecer","0.107143597962831"
"1006",2011-02-01,"JMMB-BDI","0"
"1007",2011-02-01,"León3","0"
"1008",2011-02-01,"Popular","0.109376746130741"
"1009",2011-02-01,"Porvenir4","0"
"1010",2011-02-01,"Reservas","0.114475684911737"
"1011",2011-02-01,"Romana","0.104074345386931"
"1012",2011-02-01,"Siembra","0.113100594646592"
"1013",2011-03-01,"Atlántico","0"
"1014",2011-03-01,"Camino1","0"
"1015",2011-03-01,"Caribalico2","0"
"1016",2011-03-01,"Crecer","0.108729400207754"
"1017",2011-03-01,"JMMB-BDI","0"
"1018",2011-03-01,"León3","0"
"1019",2011-03-01,"Popular","0.107847563256649"
"1020",2011-03-01,"Porvenir4","0"
"1021",2011-03-01,"Reservas","0.113811149636697"
"1022",2011-03-01,"Romana","0.102851327040651"
"1023",2011-03-01,"Siembra","0.11116533450138801"
"1024",2011-04-01,"Atlántico","0"
"1025",2011-04-01,"Camino1","0"
"1026",2011-04-01,"Caribalico2","0"
"1027",2011-04-01,"Crecer","0.11020000000000001"
"1028",2011-04-01,"JMMB-BDI","0"
"1029",2011-04-01,"León3","0"
"1030",2011-04-01,"Popular","0.1087"
"1031",2011-04-01,"Porvenir4","0"
"1032",2011-04-01,"Reservas","0.1134"
"1033",2011-04-01,"Romana","0.1046"
"1034",2011-04-01,"Siembra","0.1148"
"1035",2011-05-01,"Atlántico","0"
"1036",2011-05-01,"Camino1","0"
"1037",2011-05-01,"Caribalico2","0"
"1038",2011-05-01,"Crecer","0.110347892346443"
"1039",2011-05-01,"JMMB-BDI","0"
"1040",2011-05-01,"León3","0"
"1041",2011-05-01,"Popular","0.112770777646437"
"1042",2011-05-01,"Porvenir4","0"
"1043",2011-05-01,"Reservas","0.113710836351435"
"1044",2011-05-01,"Romana","0.103259991890908"
"1045",2011-05-01,"Siembra","0.11538905640149801"
"1046",2011-06-01,"Atlántico","0"
"1047",2011-06-01,"Camino1","0"
"1048",2011-06-01,"Caribalico2","0"
"1049",2011-06-01,"Crecer","0.11155431672850601"
"1050",2011-06-01,"JMMB-BDI","0"
"1051",2011-06-01,"León3","0"
"1052",2011-06-01,"Popular","0.113271479651002"
"1053",2011-06-01,"Porvenir4","0"
"1054",2011-06-01,"Reservas","0.116253564151116"
"1055",2011-06-01,"Romana","0.102664828168596"
"1056",2011-06-01,"Siembra","0.116630217431186"
"1057",2011-07-01,"Atlántico","0"
"1058",2011-07-01,"Camino1","0"
"1059",2011-07-01,"Caribalico2","0"
"1060",2011-07-01,"Crecer","0.11329754236421199"
"1061",2011-07-01,"JMMB-BDI","0"
"1062",2011-07-01,"León3","0"
"1063",2011-07-01,"Popular","0.11514963424576501"
"1064",2011-07-01,"Porvenir4","0"
"1065",2011-07-01,"Reservas","0.11701087727371801"
"1066",2011-07-01,"Romana","0.10517517124584599"
"1067",2011-07-01,"Siembra","0.11798387589868201"
"1068",2011-08-01,"Atlántico","0"
"1069",2011-08-01,"Camino1","0"
"1070",2011-08-01,"Caribalico2","0"
"1071",2011-08-01,"Crecer","0.1162"
"1072",2011-08-01,"JMMB-BDI","0"
"1073",2011-08-01,"León3","0"
"1074",2011-08-01,"Popular","0.1173"
"1075",2011-08-01,"Porvenir4","0"
"1076",2011-08-01,"Reservas","0.1197"
"1077",2011-08-01,"Romana","0.1081"
"1078",2011-08-01,"Siembra","0.1203"
"1079",2011-09-01,"Atlántico","0"
"1080",2011-09-01,"Camino1","0"
"1081",2011-09-01,"Caribalico2","0"
"1082",2011-09-01,"Crecer","0.11865660808803299"
"1083",2011-09-01,"JMMB-BDI","0"
"1084",2011-09-01,"León3","0"
"1085",2011-09-01,"Popular","0.11979695050523601"
"1086",2011-09-01,"Porvenir4","0"
"1087",2011-09-01,"Reservas","0.122730975381681"
"1088",2011-09-01,"Romana","0.106058739928952"
"1089",2011-09-01,"Siembra","0.12158934091251"
"1090",2011-10-01,"Atlántico","0"
"1091",2011-10-01,"Camino1","0"
"1092",2011-10-01,"Caribalico2","0"
"1093",2011-10-01,"Crecer","0.122"
"1094",2011-10-01,"JMMB-BDI","0"
"1095",2011-10-01,"León3","0"
"1096",2011-10-01,"Popular","0.12268700256798699"
"1097",2011-10-01,"Porvenir4","0"
"1098",2011-10-01,"Reservas","0.12640000000000001"
"1099",2011-10-01,"Romana","0.1077"
"1100",2011-10-01,"Siembra","0.1246"
"1101",2011-11-01,"Atlántico","0"
"1102",2011-11-01,"Camino1","0"
"1103",2011-11-01,"Caribalico2","0"
"1104",2011-11-01,"Crecer","0.12286810844104"
"1105",2011-11-01,"JMMB-BDI","0"
"1106",2011-11-01,"León3","0"
"1107",2011-11-01,"Popular","0.12210674395071899"
"1108",2011-11-01,"Porvenir4","0"
"1109",2011-11-01,"Reservas","0.12728159655485199"
"1110",2011-11-01,"Romana","0.109665219757868"
"1111",2011-11-01,"Siembra","0.12548805492186199"
"1112",2011-12-01,"Atlántico","0"
"1113",2011-12-01,"Camino1","0"
"1114",2011-12-01,"Caribalico2","0"
"1115",2011-12-01,"Crecer","0.122540735467036"
"1116",2011-12-01,"JMMB-BDI","0"
"1117",2011-12-01,"León3","0"
"1118",2011-12-01,"Popular","0.12344683797825901"
"1119",2011-12-01,"Porvenir4","0"
"1120",2011-12-01,"Reservas","0.12873793303294301"
"1121",2011-12-01,"Romana","0.11209120977294899"
"1122",2011-12-01,"Siembra","0.12740635463580699"
"1123",2012-01-01,"Atlántico","0"
"1124",2012-01-01,"Camino1","0"
"1125",2012-01-01,"Caribalico2","0"
"1126",2012-01-01,"Crecer","0.12485565307688"
"1127",2012-01-01,"JMMB-BDI","0"
"1128",2012-01-01,"León3","0"
"1129",2012-01-01,"Popular","0.125685952292825"
"1130",2012-01-01,"Porvenir4","0"
"1131",2012-01-01,"Reservas","0.130406558204051"
"1132",2012-01-01,"Romana","0.114769352424125"
"1133",2012-01-01,"Siembra","0.128742076210284"
"1134",2012-02-01,"Atlántico","0"
"1135",2012-02-01,"Camino1","0"
"1136",2012-02-01,"Caribalico2","0"
"1137",2012-02-01,"Crecer","0.12662844883152299"
"1138",2012-02-01,"JMMB-BDI","0"
"1139",2012-02-01,"León3","0"
"1140",2012-02-01,"Popular","0.12805472866915699"
"1141",2012-02-01,"Porvenir4","0"
"1142",2012-02-01,"Reservas","0.130669728429612"
"1143",2012-02-01,"Romana","0.11561907207113301"
"1144",2012-02-01,"Siembra","0.13113125395486799"
"1145",2012-03-01,"Atlántico","0"
"1146",2012-03-01,"Camino1","0"
"1147",2012-03-01,"Caribalico2","0"
"1148",2012-03-01,"Crecer","0.12732910730599301"
"1149",2012-03-01,"JMMB-BDI","0"
"1150",2012-03-01,"León3","0"
"1151",2012-03-01,"Popular","0.13020028338155501"
"1152",2012-03-01,"Porvenir4","0"
"1153",2012-03-01,"Reservas","0.13224570209079201"
"1154",2012-03-01,"Romana","0.11860810067535101"
"1155",2012-03-01,"Siembra","0.132429187883357"
"1156",2012-04-01,"Atlántico","0"
"1157",2012-04-01,"Camino1","0"
"1158",2012-04-01,"Caribalico2","0"
"1159",2012-04-01,"Crecer","0.12746977484343799"
"1160",2012-04-01,"JMMB-BDI","0"
"1161",2012-04-01,"León3","0"
"1162",2012-04-01,"Popular","0.12848088301681401"
"1163",2012-04-01,"Porvenir4","0"
"1164",2012-04-01,"Reservas","0.132602170680552"
"1165",2012-04-01,"Romana","0.119031641188322"
"1166",2012-04-01,"Siembra","0.12973000604249799"
"1167",2012-05-01,"Atlántico","0"
"1168",2012-05-01,"Camino1","0"
"1169",2012-05-01,"Caribalico2","0"
"1170",2012-05-01,"Crecer","0.130292653500137"
"1171",2012-05-01,"JMMB-BDI","0"
"1172",2012-05-01,"León3","0"
"1173",2012-05-01,"Popular","0.126926259019291"
"1174",2012-05-01,"Porvenir4","0"
"1175",2012-05-01,"Reservas","0.13276358495785401"
"1176",2012-05-01,"Romana","0.123413118559054"
"1177",2012-05-01,"Siembra","0.133124979303821"
"1178",2012-06-01,"Atlántico","0"
"1179",2012-06-01,"Camino1","0"
"1180",2012-06-01,"Caribalico2","0"
"1181",2012-06-01,"Crecer","0.13053468001109936"
"1182",2012-06-01,"JMMB-BDI","0"
"1183",2012-06-01,"León3","0"
"1184",2012-06-01,"Popular","0.12768452884882001"
"1185",2012-06-01,"Porvenir4","0"
"1186",2012-06-01,"Reservas","0.13400506595730999"
"1187",2012-06-01,"Romana","0.12764199185103742"
"1188",2012-06-01,"Siembra","0.13474698310393007"
"1189",2012-07-01,"Atlántico","0"
"1190",2012-07-01,"Camino1","0"
"1191",2012-07-01,"Caribalico2","0"
